SampleDateTime,cg1_Temperature,cg2_SiTemperature,cg2_MplTemperature,cg2_SiHumidity,Air temperature_t2m, Air density,Top of atmosphere solar irradiance
27-07-2023 02:00,12.705,13.23000002,12.65499973,99.30499649,13.773,1.19,120.636
27-07-2023 03:00,12.73,13.28500032,12.68999958,99.34000397,14.562,1.191,246.681
27-07-2023 04:00,12.845,13.41499996,12.8125,99.39750099,15.728,1.189,383.021
27-07-2023 05:00,13.36,14.0250001,13.40500021,99.40999985,17.968,1.183,520.314
27-07-2023 06:00,14.53,15.17999999,14.56333351,99.45000203,19.85,1.18,649.229
27-07-2023 07:00,16.42,17.15999985,16.57999945,99.41500282,20.957,1.177,761.003
27-07-2023 08:00,19.05,19.77750015,19.18749952,98.8825016,21.607,1.176,847.953
27-07-2023 09:00,22.3275,22.76749992,22.18499947,98.3825016,20.23,1.175,904.146
27-07-2023 10:00,26.10333333,26.7324996,26.20250034,97.00250244,19.439,1.174,925.725
27-07-2023 11:00,28.955,28.50499964,27.95249987,96.27499771,19.605,1.173,911.233
27-07-2023 12:00,29.10333333,28.7750001,28.21750069,96.2025013,19.766,1.173,861.626
27-07-2023 13:00,33.2825,33.66666667,33.10333316,92.45000458,19.829,1.172,780.338
27-07-2023 14:00,37.4875,36.51333237,35.98000081,91.3666687,19.715,1.172,672.629
27-07-2023 15:00,36.62666667,35.4574995,34.87500095,92.30750275,19.347,1.172,546.178
27-07-2023 16:00,36.565,35.16500092,34.625,91.77249908,18.734,1.174,409.367
27-07-2023 17:00,35.1725,33.69499969,33.15749931,91.69000435,17.75,1.177,271.569
27-07-2023 18:00,29.78,28.49749994,27.96999979,92.8825016,16.388,1.181,142.176
27-07-2023 19:00,30.5625,29.43500042,28.92249966,91.19250107,15.194,1.184,32.105
27-07-2023 20:00,30.18666667,28.28000021,27.76500034,90.50250244,14.674,1.188,0
27-07-2023 21:00,24,21.50999959,21,92.10333252,14.317,1.191,0
27-07-2023 22:00,18.56333333,17.89666621,17.31333351,92.08666992,13.916,1.193,0
27-07-2023 23:00,16.25,15.66000009,15.09250021,91.44249916,13.456,1.193,0
28-07-2023 00:00,14.4525,14.40666644,13.81000042,91.47666168,13.067,1.194,0
28-07-2023 01:00,13.83,13.53333314,12.93666649,91.53666433,12.668,1.195,16.768
28-07-2023 02:00,13.64,13.0474999,12.4525001,91.72250175,13.081,1.195,115.894
28-07-2023 03:00,13.235,12.63999971,12.03999996,91.89000193,13.936,1.195,242.133
28-07-2023 04:00,13.015,12.45000005,11.86000013,92.04000092,14.524,1.195,378.679
28-07-2023 05:00,13.3425,12.88666662,12.28999996,92.20999908,15.167,1.193,516.256
28-07-2023 06:00,13.8425,14.1200002,13.52000014,92.41666667,15.897,1.19,645.413
28-07-2023 07:00,15.31,15.94499993,15.35750008,92.15749931,16.479,1.187,757.253
28-07-2023 08:00,17.21,18.49249983,17.89249945,91.65000343,17.351,1.185,844.395
28-07-2023 09:00,20.47,21.63749981,21.07750034,90.90999985,19.917,1.182,900.646
28-07-2023 10:00,23.1575,23.72250032,23.17000055,90.95750046,18.711,1.18,922.225
28-07-2023 11:00,25.7825,25.9800005,25.40500069,90.22000122,18.776,1.179,907.733
28-07-2023 12:00,27.64,27.11000013,26.5449996,89.43249893,18.682,1.179,858.001
28-07-2023 13:00,26.8725,26.16250038,25.6074996,89.52999878,18.627,1.179,776.588
28-07-2023 14:00,26.3425,25.77749968,25.21749973,89.19250298,17.828,1.179,668.753
28-07-2023 15:00,25.205,24.63749981,24.05999994,89.12750053,16.852,1.181,541.986
28-07-2023 16:00,22.91666667,22.17499971,21.6074996,89.63999939,15.983,1.183,405.021
28-07-2023 17:00,22.03,21.70499992,21.125,89.21749878,15.365,1.185,267.007
28-07-2023 18:00,21.0475,20.90249968,20.3125,89.07999802,15.128,1.185,137.363
28-07-2023 19:00,19.3725,19.29999971,18.71999979,89.52500153,15.141,1.184,28.282
28-07-2023 20:00,17.87666667,18.02999973,17.47000027,89.95999908,15.253,1.182,0
28-07-2023 21:00,16.7475,16.71749973,16.14249969,90.41500282,15.289,1.181,0
28-07-2023 22:00,15.9675,16.13666662,15.54000028,90.55333964,15.369,1.18,0
28-07-2023 23:00,15.25,15.52250004,14.9375,90.91750526,15.405,1.18,0
29-07-2023 00:00,14.61,15.04500008,14.47000003,91.23500252,15.292,1.18,0
29-07-2023 01:00,14.31333333,14.84000015,14.22999986,91.71667226,15.18,1.18,14.002
29-07-2023 02:00,14.25,14.77499986,14.17249966,92.21750259,15.056,1.18,111.028
29-07-2023 03:00,14.19,14.71499991,14.10500002,92.43250084,14.935,1.181,237.462
29-07-2023 04:00,14.19,14.73333327,14.1233333,92.70334117,14.877,1.181,374.242
29-07-2023 05:00,14.345,14.8900001,14.31000042,93.00999641,14.88,1.181,511.977
29-07-2023 06:00,14.5,15.02333323,14.41666698,93.94667053,14.916,1.181,641.296
29-07-2023 07:00,14.66333333,15.24250007,14.65500021,95.00000191,15.096,1.18,753.436
29-07-2023 08:00,15.0775,15.81749988,15.23250008,95.59000397,15.274,1.179,840.703
29-07-2023 09:00,15.78,16.49000041,15.92000008,95.93333944,15.345,1.179,896.962
29-07-2023 10:00,16.73,17.31333288,16.75,96.42000071,15.615,1.179,918.592
29-07-2023 11:00,18.94,19.24749994,18.65499973,96.49750137,16.031,1.178,904.049
29-07-2023 12:00,19.7325,20.09249973,19.50250006,96.68000412,16.544,1.176,854.251
29-07-2023 13:00,20.91666667,21.2949996,20.73250008,96.68500137,17.008,1.175,772.588
29-07-2023 14:00,20.4525,20.47333336,19.91666667,96.83333079,17.139,1.174,664.753
29-07-2023 15:00,19.14,19.17999983,18.60750008,96.6950016,17.104,1.174,537.794
29-07-2023 16:00,19.1575,19.42000008,18.85750008,96.18249893,16.898,1.174,400.521
29-07-2023 17:00,21.64,22.09000015,21.51500034,95.2175045,16.495,1.176,262.319
29-07-2023 18:00,21.29333333,21.25333341,20.68666649,95.11000061,15.864,1.178,132.48
29-07-2023 19:00,22,23.09500027,22.56000042,94.34999847,15.032,1.181,24.649
29-07-2023 20:00,22.8275,22.21333377,21.66999944,94.21999868,14.402,1.184,0
29-07-2023 21:00,19.54,19.60333316,19.06333288,94.65333557,13.925,1.187,0
29-07-2023 22:00,17.405,17.22249985,16.64499974,94.36750412,13.535,1.189,0
29-07-2023 23:00,15.7675,15.8166666,15.25,94.21333313,13.266,1.191,0
30-07-2023 00:00,14.3125,14.44500017,13.84249997,94.30000114,12.981,1.193,0
30-07-2023 01:00,13.66333333,14.05999994,13.4525001,94.2100029,12.649,1.195,11.451
30-07-2023 02:00,13.485,13.98000002,13.36000013,94.1875,12.676,1.196,106.036
30-07-2023 03:00,13.59,14.1299998,13.5,94.08333333,13.123,1.196,232.681
30-07-2023 04:00,13.8125,14.38750029,13.77999997,94.22500229,13.962,1.194,369.679
30-07-2023 05:00,14.14333333,14.74750018,14.13750029,94.26499939,15.046,1.191,507.631
30-07-2023 06:00,14.625,15.52666664,14.93666649,94.21333822,16.178,1.187,637.229
30-07-2023 07:00,15.39666667,16.35999966,15.75000048,94.00500488,17.204,1.183,749.436
30-07-2023 08:00,20.4175,22.18500042,21.60999966,91.40500069,18.156,1.179,836.769
30-07-2023 09:00,27.0775,27.67000008,27.13999987,90.01250458,18.929,1.176,893.212
30-07-2023 10:00,30.41666667,29.93499947,29.40500069,89.4600029,19.534,1.174,914.975
30-07-2023 11:00,31.875,31.40250015,30.86000013,88.53250313,19.909,1.172,900.299
30-07-2023 12:00,34.08,33.43249989,32.875,87.20750427,20.162,1.171,850.501
30-07-2023 13:00,35.77,34.97249985,34.40750027,85.97750282,20.122,1.17,768.712
30-07-2023 14:00,36.52,35.17000071,34.60333379,85.63333384,20.339,1.171,660.561
30-07-2023 15:00,32.2225,29.46666654,28.98000018,88.51999919,20.044,1.172,533.428
30-07-2023 16:00,30,29.27666728,28.73000018,87.94333649,19.029,1.174,396.021
30-07-2023 17:00,34.39666667,33.64666621,33.16666667,85.20666758,17.992,1.176,257.473
30-07-2023 18:00,35.25,34.05000051,33.54333369,85.19667053,16.455,1.18,127.448
30-07-2023 19:00,31.89,29.97000058,29.43666649,86.64666748,15.011,1.183,21.209
30-07-2023 20:00,26.73,24.6875,24.17000008,87.37249947,14.337,1.186,0
30-07-2023 21:00,20.9375,20.04500008,19.46749973,87.95999908,13.925,1.188,0
30-07-2023 22:00,18.31,17.9824996,17.40749979,87.66750145,13.672,1.19,0
30-07-2023 23:00,12.1875,16.18999958,15.58999968,87.72000504,13.566,1.191,0
31-07-2023 00:00,14.7025,14.77250004,14.17000008,87.81500435,13.494,1.192,0
31-07-2023 01:00,13.27,13.58000016,12.98250008,88.03249931,13.36,1.192,9.123
31-07-2023 02:00,12.21,12.54999995,11.9525001,88.19249916,13.527,1.193,100.942
31-07-2023 03:00,11.6225,11.99749994,11.37500024,88.36000252,14.556,1.193,227.775
31-07-2023 04:00,11.54,12.11999989,11.52333291,88.42333221,15.406,1.193,364.992
31-07-2023 05:00,12.29333333,13.0400002,12.4375,88.62250137,16.27,1.19,503.193
31-07-2023 06:00,13.35333333,14.38499999,13.77999997,88.8200016,16.865,1.189,632.979
31-07-2023 07:00,15.1125,15.96999979,15.375,89.04250145,17.306,1.188,745.377
31-07-2023 08:00,18.765,20.0999999,19.53249979,87.9224987,17.706,1.186,832.953
31-07-2023 09:00,23.4375,24.16500044,23.60750008,86.84500122,18.168,1.185,889.462
31-07-2023 10:00,24.61,24.68500042,24.14000034,87.75250435,18.612,1.183,911.158
31-07-2023 11:00,26.81,26.22500038,25.65500069,86.99499893,18.873,1.182,896.549
31-07-2023 12:00,29.2175,28.42000008,27.875,86.50500107,18.855,1.182,846.558
31-07-2023 13:00,29.4675,28.09000015,27.57750034,86.6950016,18.358,1.183,764.646
31-07-2023 14:00,26.39333333,25.0875001,24.55999994,88.09250259,17.825,1.184,656.311
31-07-2023 15:00,24.9525,24.03000005,23.50000064,87.91333516,17.385,1.185,528.985
31-07-2023 16:00,22.02333333,21.42999983,20.85750008,88.46249771,17,1.186,391.271
31-07-2023 17:00,21.8,21.89249992,21.3125,88.21250153,16.52,1.187,252.584
31-07-2023 18:00,26.7625,26.22249985,25.70499992,86.52999878,15.897,1.188,122.323
31-07-2023 19:00,24.41,23.19000053,22.67000008,87.76667023,15.054,1.189,17.981
31-07-2023 20:00,21.03,19.92000055,19.375,88.32500076,14.822,1.189,0
31-07-2023 21:00,17.735,17.33999968,16.76499939,88.64999962,14.779,1.19,0
31-07-2023 22:00,16.42,16.53000069,15.93666649,88.48000336,14.742,1.191,0
31-07-2023 23:00,15.9375,16.21500015,15.62249994,88.5225029,14.873,1.19,0
01-08-2023 00:00,15.7025,16.06500053,15.4849999,88.64500618,15.099,1.188,0
01-08-2023 01:00,15.5,15.9124999,15.31250024,88.81749916,15.247,1.187,7.033
01-08-2023 02:00,15.38,15.82666651,15.25,89.00000254,15.351,1.186,95.739
01-08-2023 03:00,15.4,15.86999989,15.27000014,89.21667226,15.457,1.185,222.775
01-08-2023 04:00,15.515,16.03250027,15.42499995,89.53500557,15.625,1.185,360.179
01-08-2023 05:00,15.77333333,16.34500027,15.75,89.79000473,15.924,1.184,498.631
01-08-2023 06:00,16.345,17.08249998,16.48749971,90.1400013,16.306,1.183,628.604
01-08-2023 07:00,17.64666667,18.69749975,18.07500029,90.23250389,16.953,1.182,741.252
01-08-2023 08:00,21.02,22.95749998,22.37249994,88.45749855,17.693,1.181,828.894
01-08-2023 09:00,23.5925,24.54500055,23.9800005,88.35750008,18.355,1.179,885.462
01-08-2023 10:00,26.35333333,27.34000015,26.76999982,86.87667084,18.67,1.179,907.225
01-08-2023 11:00,27.2025,27.47666613,26.89666684,86.79333242,18.694,1.178,892.607
01-08-2023 12:00,25.2825,24.76500034,24.18500042,88.05750465,18.562,1.179,842.558
01-08-2023 13:00,27.2325,27.34999975,26.79333305,85.88333384,18.332,1.179,760.462
01-08-2023 14:00,31.61,31.48500013,30.90750027,83.77249908,18.015,1.179,652.003
01-08-2023 15:00,30.5,30.25499964,29.6875,84.98749924,17.602,1.18,524.428
01-08-2023 16:00,30.25,29.17749977,28.60999966,84.94750404,17.093,1.181,386.521
01-08-2023 17:00,27.235,25.49249983,24.95250034,86.50499916,16.377,1.183,247.584
01-08-2023 18:00,26.81,24.75250006,24.21749973,86.02499771,15.347,1.185,117.088
01-08-2023 19:00,27.7025,26.05666669,25.54333305,85.2333374,14.441,1.187,14.983
01-08-2023 20:00,23.78,21.67750025,21.15499973,86.51000214,14.258,1.189,0
01-08-2023 21:00,19.08,18.06499958,17.50250006,87.19749832,14.366,1.189,0
01-08-2023 22:00,16.9825,16.83500004,16.25,87.09500694,14.129,1.189,0
01-08-2023 23:00,16.095,16.20249987,15.64249992,87.18499947,14.132,1.188,0
02-08-2023 00:00,15.3425,15.63250017,15.0625,87.40500069,14.199,1.188,0
02-08-2023 01:00,14.955,15.36666679,14.79333337,87.65666707,14.384,1.187,5.197
02-08-2023 02:00,15.06,15.55250001,14.96999979,87.77999878,14.693,1.187,90.427
02-08-2023 03:00,15.155,15.79333337,15.18666681,88.1333313,15.066,1.186,217.697
02-08-2023 04:00,15.56,16.14999962,15.54333305,88.34666697,15.435,1.185,355.304
02-08-2023 05:00,11.875,16.46666654,15.85333347,88.75666809,15.948,1.183,494.006
02-08-2023 06:00,16.1875,16.8375001,16.25,89.04750443,16.448,1.18,624.17
02-08-2023 07:00,16.9825,17.78999996,17.20249987,89.34250259,16.812,1.178,737.06
02-08-2023 08:00,18.14666667,18.70333354,18.1066672,89.4399999,17.266,1.176,824.769
02-08-2023 09:00,18.1075,18.50500011,17.92499971,89.88000107,17.431,1.175,881.462
02-08-2023 10:00,17.5625,17.81749964,17.23499966,90.29250145,17.201,1.174,903.283
02-08-2023 11:00,16.58,16.92250013,16.34249973,90.83000183,17.212,1.172,888.607
02-08-2023 12:00,16.64,17.1066672,16.52000046,91.10333252,17.552,1.169,838.433
02-08-2023 13:00,17.0775,17.5250001,16.92000008,92.09500313,17.844,1.167,756.212
02-08-2023 14:00,17.46,17.94250059,17.34499979,94.43500137,17.867,1.166,647.561
02-08-2023 15:00,17.395,17.84749937,17.26499987,96.07250023,17.729,1.166,519.794
02-08-2023 16:00,17.985,18.86333338,18.27333323,96.4633255,17.48,1.168,381.612
02-08-2023 17:00,19.0775,19.71333313,19.12333361,97.01333364,17.132,1.17,242.459
02-08-2023 18:00,18.875,19.25249958,18.65750027,97.37500191,16.723,1.172,111.744
02-08-2023 19:00,18.0625,18.32000017,17.71750021,97.49500084,16.403,1.174,12.222
02-08-2023 20:00,17.25,17.46749973,16.875,97.40999985,16.203,1.176,0
02-08-2023 21:00,16.39,16.64000034,16.04999971,97.32249832,16.022,1.177,0
02-08-2023 22:00,15.515,15.77250004,15.20249987,97.30249977,15.8,1.179,0
02-08-2023 23:00,15.1375,15.52000014,14.9399999,97.33666484,15.51,1.18,0
03-08-2023 00:00,15.36,15.8275001,15.25,97.32249832,15.296,1.181,0
03-08-2023 01:00,15.39666667,15.85749984,15.28250003,97.33249855,15.164,1.182,3.631
03-08-2023 02:00,15.08333333,15.44666672,14.85666688,97.45999908,15.16,1.182,85.006
03-08-2023 03:00,15.2025,15.75,15.13999987,97.48000336,15.303,1.182,212.464
03-08-2023 04:00,15.3625,15.88500023,15.29500031,97.5150013,15.474,1.182,350.337
03-08-2023 05:00,15.56333333,16.20249987,15.61000013,97.63750458,15.701,1.182,489.256
03-08-2023 06:00,12.2025,16.88666662,16.3100001,97.78332774,16.059,1.182,619.67
03-08-2023 07:00,16.9675,17.82499981,17.25,97.78499985,16.701,1.18,732.627
03-08-2023 08:00,17.8275,18.67000008,18.06000042,97.78499985,17.43,1.178,820.577
03-08-2023 09:00,18.2475,18.98750019,18.37499952,97.90000153,18.04,1.176,877.404
03-08-2023 10:00,19.25,20.42999967,19.83666674,97.71000417,18.568,1.174,899.158
03-08-2023 11:00,20.6125,21.32749987,20.75000048,97.65750504,18.942,1.173,884.482
03-08-2023 12:00,21.81,22.84749985,22.26749992,97.08250046,19.091,1.171,834.308
03-08-2023 13:00,25.455,26.80749989,26.21750069,95.40500641,18.799,1.171,751.962
03-08-2023 14:00,29.36,30.22333272,29.64333344,94.45666504,18.485,1.172,643.003
03-08-2023 15:00,32.97666667,33.15750027,32.5649991,93.54750252,18.138,1.173,515.019
03-08-2023 16:00,32.705,32.06749964,31.48500013,94.69499969,17.788,1.175,376.612
03-08-2023 17:00,33.3125,32.49749947,31.97000027,94.18250465,17.263,1.176,237.223
03-08-2023 18:00,32.94,31.69750023,31.17249966,94.08750153,16.186,1.178,106.291
03-08-2023 19:00,30.405,28.48750019,27.95249987,94.54500198,15.101,1.179,9.714
03-08-2023 20:00,26.81,24.32249975,23.8125,94.86499977,14.618,1.18,0
03-08-2023 21:00,21.89666667,20.45666695,19.89999962,95.1200002,14.431,1.181,0
03-08-2023 22:00,17.905,17.82999992,17.26500034,94.98749924,14.191,1.182,0
03-08-2023 23:00,16.375,16.51250029,15.95500016,94.49000549,13.79,1.183,0
04-08-2023 00:00,15.87666667,16.14000034,15.54499984,94.23749924,13.586,1.183,0
04-08-2023 01:00,15.625,15.96666654,15.37666639,94.25333405,13.506,1.183,2.344
04-08-2023 02:00,15.1125,15.50750017,14.92000008,94.41500282,13.938,1.183,79.459
04-08-2023 03:00,14.88,15.36249995,14.78000021,94.53000069,14.851,1.183,207.151
04-08-2023 04:00,14.91,15.4599998,14.86000013,94.70750046,15.579,1.182,345.275
04-08-2023 05:00,15.1075,15.7249999,15.1400001,94.79750252,16.341,1.179,484.414
04-08-2023 06:00,15.87666667,16.64500046,16.06000042,94.84500504,16.86,1.177,614.979
04-08-2023 07:00,18,19.5833327,19.04333369,94.39333344,17.275,1.175,728.194
04-08-2023 08:00,19.5,19.90333303,19.33333333,94.7933375,17.745,1.173,816.327
04-08-2023 09:00,19.71,20.10750008,19.53249979,94.83999825,18.244,1.171,873.154
04-08-2023 10:00,21.9375,22.68333371,22.08333397,93.75999959,18.632,1.17,895.033
04-08-2023 11:00,23.56,23.76249981,23.1875,93.9450016,18.881,1.169,880.289
04-08-2023 12:00,23.9525,23.58249998,23.04750013,94.31749916,18.98,1.169,829.932
04-08-2023 13:00,21.455,21.1899999,20.62666702,95.55000559,19.214,1.169,747.462
04-08-2023 14:00,21.5125,21.4000001,20.82749987,95.08750153,19.203,1.169,638.435
04-08-2023 15:00,20.3575,20.125,19.54500008,95.65250778,18.64,1.169,510.235
04-08-2023 16:00,19.4225,19.53499985,18.94000053,95.75499725,17.888,1.17,371.583
04-08-2023 17:00,19.25,19.52749968,18.94000053,95.63249779,17.092,1.171,231.894
04-08-2023 18:00,18.845,18.96249962,18.40749979,95.74500656,16.508,1.173,100.728
04-08-2023 19:00,17.8425,17.95999908,17.37999916,96.08000946,16.207,1.176,7.471
04-08-2023 20:00,17.2175,17.61333338,17.04333305,96.23000081,16.018,1.18,0
04-08-2023 21:00,16.56333333,17.09500027,16.53000021,96.34250641,15.703,1.183,0
04-08-2023 22:00,16.22666667,16.62750006,16.06250024,96.49749947,15.255,1.186,0
04-08-2023 23:00,15.96,16.39333344,15.81333351,96.55000051,14.841,1.189,0
05-08-2023 00:00,15.75,16.17000008,15.59249997,96.73500252,14.248,1.193,0
05-08-2023 01:00,15.54,15.93000007,15.34250021,96.87750244,13.982,1.195,1.348
05-08-2023 02:00,14.9375,15.28750014,14.6875,97.0375042,13.564,1.198,73.834
05-08-2023 03:00,14.2975,14.65999985,14.09500003,97.12500191,13.495,1.201,201.714
05-08-2023 04:00,13.735,14.15999985,13.56249976,97.14750099,13.891,1.201,340.087
05-08-2023 05:00,13.52,14.08333333,13.46000004,97.11000315,14.577,1.199,479.414
05-08-2023 06:00,14.02333333,14.4625001,13.85749984,97.04500008,15.378,1.198,610.287
05-08-2023 07:00,14.7825,15.31333319,14.72666677,96.88333384,16.121,1.196,723.694
05-08-2023 08:00,18.89666667,19.43333308,18.87666702,95.1166687,16.77,1.194,811.827
05-08-2023 09:00,22.58333333,23.30750036,22.77999973,94.24250221,17.346,1.192,868.904
05-08-2023 10:00,26.12,26.20666695,25.68666649,92.9366684,17.848,1.19,890.716
05-08-2023 11:00,26.9075,27.49749994,26.92000008,92.31750298,18.231,1.189,876.039
05-08-2023 12:00,28.7175,29.01499987,28.4375,91.36000252,18.459,1.187,825.625
05-08-2023 13:00,30.1575,29.94499969,29.375,90.22750092,18.481,1.186,742.962
05-08-2023 14:00,23.44,30.55249977,29.98500013,89.43000221,18.377,1.186,633.685
05-08-2023 15:00,32.735,31.736667,31.18333371,88.70999908,18.111,1.187,505.298
05-08-2023 16:00,32.9975,31.37666639,30.83333333,88.77000173,17.649,1.187,366.333
05-08-2023 17:00,33.14666667,31.55000051,31.03999964,88.14333598,16.473,1.189,226.456
05-08-2023 18:00,32.9525,30.99000072,30.5,87.70499802,15.052,1.19,95.064
05-08-2023 19:00,31.1075,29.18000031,28.70249987,87.68750191,14.175,1.192,5.504
05-08-2023 20:00,25.315,22.35499954,21.84500027,88.55500031,13.664,1.195,0
05-08-2023 21:00,20.515,17.9399999,17.37333298,88.70333354,13.191,1.197,0
05-08-2023 22:00,15.64666667,14.76000023,14.15749979,88.86500359,12.779,1.2,0
05-08-2023 23:00,13.0475,12.66000009,12.04750013,88.83500099,12.285,1.203,0
06-08-2023 00:00,11.28,11.19333363,10.58333365,88.66000112,11.799,1.205,0
06-08-2023 01:00,9.9825,10.22000027,9.609999895,88.71750259,11.395,1.209,0.655
06-08-2023 02:00,8.985,9.389999866,8.75,88.77500343,11.368,1.211,68.085
06-08-2023 03:00,8.25,8.923333486,8.313333193,88.70000203,12.45,1.213,196.199
06-08-2023 04:00,7.97,8.667500019,8.045000076,88.84250069,13.542,1.214,334.775
06-08-2023 05:00,9.103333333,9.077500105,8.450000286,89.01250267,14.717,1.21,474.385
06-08-2023 06:00,10.75,10.32500005,9.720000029,89.03250504,16.769,1.202,605.42
06-08-2023 07:00,12.60333333,12.42000008,11.81249976,89.08749771,17.884,1.198,719.001
06-08-2023 08:00,19.21,19.69666672,19.14666684,86.83000437,18.617,1.196,807.393
06-08-2023 09:00,26.8425,28.41333326,27.91666603,85.43000285,19.363,1.194,864.461
06-08-2023 10:00,31.43333333,31.72666613,31.20666758,84.64000193,19.974,1.191,886.349
06-08-2023 11:00,34.61,33.72750092,33.21750069,83.67000008,20.157,1.19,871.673
06-08-2023 12:00,35.985,35.16249943,34.60999966,82.58500099,19.78,1.189,821.125
06-08-2023 13:00,36.9375,35.58666611,35.00000127,82.15000407,19.466,1.189,738.27
06-08-2023 14:00,36.7025,35.43749905,34.85999966,81.65749931,19.142,1.19,628.935
06-08-2023 15:00,27.595,34.78999901,34.26500034,82.13749886,18.289,1.192,500.202
06-08-2023 16:00,35.42,33.71250057,33.1875,82.07750511,17.18,1.196,361.083
06-08-2023 17:00,33.16666667,31.15500069,30.65500069,82.3599968,16.329,1.199,220.925
06-08-2023 18:00,30.62,29.44500065,28.93500042,82.05500031,15.227,1.201,89.29
06-08-2023 19:00,27.02,23.97333336,23.48000018,83.19666545,14.481,1.202,3.831
06-08-2023 20:00,21.41666667,20.3125,19.76500034,83.55249786,14.352,1.204,0
06-08-2023 21:00,18.4375,17.71999979,17.14249992,83.69250298,14.496,1.204,0
06-08-2023 22:00,16.9375,16.95000013,16.37666639,83.67000326,14.69,1.203,0
06-08-2023 23:00,16.4375,16.67000008,16.07500029,83.87500381,14.749,1.203,0
07-08-2023 00:00,12.11,16.44500017,15.8599999,84.20000267,14.888,1.202,0
07-08-2023 01:00,15.815,16.21000036,15.60333316,84.4399999,14.996,1.201,0.249
07-08-2023 02:00,15.59,16.0250001,15.45499969,84.58500099,15.205,1.199,62.271
07-08-2023 03:00,15.56,16.02250051,15.43999958,84.6174984,15.435,1.198,190.574
07-08-2023 04:00,15.735,16.23999977,15.6400001,84.70750046,15.859,1.196,329.4
07-08-2023 05:00,16.04333333,16.67499971,16.09500003,84.86500168,16.536,1.192,469.226
07-08-2023 06:00,16.6425,17.35999966,16.77999973,85.07500458,17.201,1.189,600.478
07-08-2023 07:00,17.53,18.35249996,17.75,85.16500282,17.733,1.186,714.251
07-08-2023 08:00,18.2175,18.78999964,18.23000018,85.5,18.139,1.184,802.827
07-08-2023 09:00,18.31333333,18.76999982,18.18666649,85.9766744,18.599,1.181,860.028
07-08-2023 10:00,18.8125,19.29250002,18.70250034,86.00749779,19.384,1.177,881.907
07-08-2023 11:00,18.47,18.65999985,18.05999947,86.54000092,20.431,1.171,867.173
07-08-2023 12:00,19.16666667,19.65000057,19.06500053,86.60499954,21.164,1.167,816.557
07-08-2023 13:00,21.06,21.05333328,20.43666649,86.47000122,21.591,1.164,733.586
07-08-2023 14:00,24.265,24.5466671,23.98000018,85.53999583,21.8,1.161,623.935
07-08-2023 15:00,23.96,23.9199996,23.34249973,86.48749733,21.874,1.159,495.077
07-08-2023 16:00,23.8925,23.5,22.92000008,86.98750687,21.79,1.158,355.674
07-08-2023 17:00,30.93666667,30.82000017,30.31000042,84.47999954,21.396,1.158,215.283
07-08-2023 18:00,33.375,31.63250017,31.14000034,85.23750496,20.883,1.158,83.422
07-08-2023 19:00,30.83,28.99333318,28.48000018,86.38666789,20.498,1.159,2.459
07-08-2023 20:00,28.205,26.23500013,25.70249987,86.67749977,20.328,1.161,0
07-08-2023 21:00,23.89666667,21.63666662,21.08333333,87.61000061,20.153,1.162,0
07-08-2023 22:00,20.235,19.80999947,19.25,87.70000458,20.003,1.162,0
07-08-2023 23:00,18.5475,18.64249992,18.0800004,87.71250343,19.832,1.163,0
08-08-2023 00:00,18.17,18.41500044,17.84250021,87.68999863,19.631,1.164,0
08-08-2023 01:00,18.6075,19.06999969,18.49999952,87.69750023,19.442,1.165,0.067
08-08-2023 02:00,18.2975,18.70499992,18.11249971,88.1400013,19.461,1.165,56.454
08-08-2023 03:00,17.86,18.2949996,17.71750021,88.44500351,19.844,1.164,184.855
08-08-2023 04:00,17.5,17.83249998,17.25,88.79249954,20.06,1.163,323.933
08-08-2023 05:00,17.39666667,18.11333275,17.51999982,88.93000285,20.399,1.162,463.976
08-08-2023 06:00,18.71,19.42000008,18.84500027,88.89500046,20.846,1.161,595.478
08-08-2023 07:00,20.7225,22.88333384,22.29000028,88.06333669,21.353,1.159,709.501
08-08-2023 08:00,26.4975,29.10999966,28.56500053,85.05999756,21.968,1.157,798.143
08-08-2023 09:00,30.62,32.94000053,32.375,83.7650032,22.563,1.154,855.461
08-08-2023 10:00,34.22666667,34.41499996,33.82999897,83.22249985,23.07,1.151,877.407
08-08-2023 11:00,35.79333333,35.87333425,35.29333369,82.55667623,23.445,1.149,862.539
08-08-2023 12:00,35.94,35.52750015,34.93750095,82.78500175,23.311,1.148,811.932
08-08-2023 13:00,33.185,32.29333305,31.70666695,84.35333252,22.872,1.149,728.77
08-08-2023 14:00,29.905,29.32499981,28.74999952,85.02000237,22.155,1.152,618.935
08-08-2023 15:00,22.97,21.46750021,20.92000008,93.0150013,21.483,1.156,489.827
08-08-2023 16:00,25.435,27.23499966,26.67000008,98.04750061,20.699,1.161,350.203
08-08-2023 17:00,30.86,31.69249916,31.10999966,97.46250153,19.59,1.167,209.55
08-08-2023 18:00,32.0775,31.35666656,30.83333333,94.96666463,18.515,1.173,77.453
08-08-2023 19:00,31.035,29.80999947,29.30999947,93.86000824,17.634,1.178,1.4
08-08-2023 20:00,26.78,24.96750021,24.42250013,94.46250153,17.025,1.182,0
08-08-2023 21:00,26.903125,21.32000017,20.75,93.81000328,16.5,1.186,0
08-08-2023 22:00,27.02625,17.65499973,17.09249973,93.63500214,16.001,1.189,0
