SampleDateTime,cg2_SiTemperature,cg2_MplTemperature,cg2_SiHumidity,Temperature,Air temperature (°C)(t2m), Air density(rhoa),Top of atmosphere solar irradiance (swtdn)
18-10-2022 23:00,-1.077500001,-1.735000014,86.62249756,-1.845,1.219,1.27,0
19-10-2022 00:00,-1.290000021,-1.955000013,86.55749702,-2.06,1.267,1.271,0
19-10-2022 01:00,-1.307500005,-1.985000014,86.50250435,-2.09,1.23,1.273,0
19-10-2022 02:00,-1.259999961,-1.9375,86.49250603,-2.045,1.277,1.273,0
19-10-2022 03:00,-1.359999985,-2.014999986,86.34499931,-2.083333333,1.036,1.274,0
19-10-2022 04:00,-2.024999976,-2.720000029,86.21500206,-1.916666667,0.934,1.275,0
19-10-2022 05:00,-2.02000006,-2.663333257,86.18000539,-2.14,1.251,1.274,0.02
19-10-2022 06:00,-1.982500017,-2.639999986,86.28750038,-2.58,1.526,1.272,63.619
19-10-2022 07:00,-1.31249997,-1.984999985,86.37500191,-2.0625,2.258,1.269,184.658
19-10-2022 08:00,-0.260000003,-0.922499999,86.63500404,-1.0775,3.121,1.264,278.919
19-10-2022 09:00,1.032499984,0.375,86.9375,-0.103333333,3.785,1.26,339.737
19-10-2022 10:00,1.955000013,1.327499986,87.1325016,0.64,4.265,1.257,363.02
19-10-2022 11:00,3.265000105,2.657500029,87.56750298,2.39,4.54,1.255,347.061
19-10-2022 12:00,5.612499952,4.970000029,87.79750061,4.6875,4.852,1.253,293.013
19-10-2022 13:00,8.039999843,7.455000162,88.21999931,7.28,5.223,1.25,204.502
19-10-2022 14:00,10.1099999,9.500000238,88.49499893,9.67,5.18,1.249,87.545
19-10-2022 15:00,9.254999876,8.65500021,88.81500244,9.11,4.969,1.249,1.816
19-10-2022 16:00,8.163333098,7.563333352,88.90667216,7.69,4.89,1.25,0
19-10-2022 17:00,7.152500033,6.547500014,88.85499763,6.77,5.217,1.248,0
19-10-2022 18:00,6.445000052,5.8125,88.75749969,5.96,5.217,1.248,0
19-10-2022 19:00,5.977499962,5.330000043,88.64500046,5.4525,4.986,1.25,0
19-10-2022 20:00,5.692499995,5.077499986,88.51250458,5.155,4.736,1.251,0
19-10-2022 21:00,5.560000062,4.940000057,88.41250229,4.985,4.452,1.253,0
19-10-2022 22:00,5.219999949,4.583333333,88.22999827,4.625,3.906,1.256,0
19-10-2022 23:00,4.862499952,4.235000014,88.24000359,4.265,3.592,1.257,0
20-10-2022 00:00,4.477499962,3.845000029,88.04500389,3.875,3.32,1.259,0
20-10-2022 01:00,3.712499976,3.092499971,88.0775013,3.14,3.385,1.259,0
20-10-2022 02:00,3.462499976,2.8325001,87.93500519,2.81,2.995,1.261,0
20-10-2022 03:00,3.02000006,2.376666705,87.85333252,2.455,2.654,1.263,0
20-10-2022 04:00,2.439999938,1.815000027,87.64749718,1.815,2.282,1.264,0
20-10-2022 05:00,1.267500028,0.624999985,87.45750046,0.7025,2.057,1.266,0
20-10-2022 06:00,0.559999995,-0.095000001,87.34750557,-0.045,2.448,1.266,56.113
20-10-2022 07:00,0.0925,-0.560000002,87.20750427,-0.524,3.167,1.266,176.595
20-10-2022 08:00,0.687499993,0.032500001,87.32249832,1.174666667,3.889,1.263,270.794
20-10-2022 09:00,4.152499974,3.532499999,87.31250191,2.873333333,4.668,1.259,331.579
20-10-2022 10:00,6.752499938,6.1875,87.77500534,6.655,5.228,1.257,354.866
20-10-2022 11:00,11.89750004,11.32749987,87.72000122,11.7175,5.536,1.254,338.902
20-10-2022 12:00,13.02749991,12.47000003,88.71250153,13.44,5.574,1.253,284.916
20-10-2022 13:00,11.61249995,11.02999997,89.27750397,12.17,5.18,1.253,196.44
20-10-2022 14:00,10.26000023,9.643333435,89.40333303,10.405,4.545,1.253,79.545
20-10-2022 15:00,9.294999599,8.685000181,89.43750572,9.1225,3.928,1.254,0.816
20-10-2022 16:00,7.752500057,7.139999986,89.20000267,7.3575,3.754,1.255,0
20-10-2022 17:00,6.11500001,5.5,88.81249809,5.6575,3.544,1.257,0
20-10-2022 18:00,4.689999938,4.092499971,88.49250221,4.2025,3.391,1.259,0
20-10-2022 19:00,2.947499931,2.3125,88.1099987,2.435,3.479,1.26,0
20-10-2022 20:00,1.679999977,1.047500014,87.84250069,1.155,3.435,1.261,0
20-10-2022 21:00,0.910000011,0.264999999,87.57749939,0.29,3.415,1.261,0
20-10-2022 22:00,0.432499997,-0.2025,87.43000031,-0.166666667,3.497,1.261,0
20-10-2022 23:00,0.352500007,-0.297499999,87.31750298,-0.324,3.599,1.26,0
21-10-2022 00:00,0.609999999,-0.015,87.28499985,-0.0925,3.714,1.259,0
21-10-2022 01:00,0.897500023,0.25,87.2650032,0.155,3.816,1.259,0
21-10-2022 02:00,0.719999989,0.063333333,87.14333089,0.0625,3.897,1.258,0
21-10-2022 03:00,0.827500001,0.172499999,87.27750206,0.1575,3.894,1.259,0
21-10-2022 04:00,1.347499996,0.685000002,87.3200016,0.655,3.841,1.259,0
21-10-2022 05:00,2.052500039,1.404999971,87.46500587,1.375,3.851,1.259,0
21-10-2022 06:00,2.647499979,1.99999997,87.57499886,1.9225,3.974,1.259,49.079
21-10-2022 07:00,3.074999988,2.422500014,87.70500565,2.356666667,4.182,1.259,168.564
21-10-2022 08:00,3.444999993,2.8125,87.86250305,2.7975,4.385,1.258,262.698
21-10-2022 09:00,4.087500036,3.449999928,88.0375042,3.33,4.647,1.257,323.487
21-10-2022 10:00,5.172500014,4.544999957,88.25000381,4.3,4.828,1.256,346.741
21-10-2022 11:00,6.207499981,5.5625,88.40250206,5.3425,4.868,1.256,330.844
21-10-2022 12:00,6.436666807,5.793333371,88.64000193,5.7375,4.847,1.256,276.854
21-10-2022 13:00,6.75,6.122499943,88.82249832,6.11,4.748,1.256,188.423
21-10-2022 14:00,6.92750001,6.315000057,88.96249962,6.375,4.498,1.256,71.625
21-10-2022 15:00,6.902499914,6.297500014,88.98999786,6.293333333,4.211,1.256,0.257
21-10-2022 16:00,6.492500067,5.860000014,89.05249596,5.876666667,3.902,1.256,0
21-10-2022 17:00,6.067499995,5.4375,89.01499557,5.456666667,3.595,1.257,0
21-10-2022 18:00,5.782500029,5.122499943,89.00500107,5.2025,3.333,1.258,0
21-10-2022 19:00,5.465000033,4.875,88.92000008,4.936666667,3.097,1.26,0
21-10-2022 20:00,5.315000057,4.705000043,88.98000145,4.75,2.804,1.261,0
21-10-2022 21:00,5.202500105,4.5625,88.93000221,4.7025,2.556,1.263,0
21-10-2022 22:00,4.667500019,4.044999957,88.88000298,4.205,2.38,1.263,0
21-10-2022 23:00,3.920000017,3.282500029,88.74750328,3.485,2.209,1.263,0
22-10-2022 00:00,3.419999997,2.813333352,88.65333557,2.8575,2.125,1.262,0
22-10-2022 01:00,2.774999976,2.142500043,88.52000427,2.1425,2.186,1.261,0
22-10-2022 02:00,2.512499988,1.895000011,88.45750427,1.925,2.232,1.261,0
22-10-2022 03:00,2.710000038,2.059999943,88.39250183,2.0925,2.196,1.26,0
22-10-2022 04:00,2.789999962,2.137499928,88.30250168,2.166666667,2.093,1.26,0
22-10-2022 05:00,2.9375,2.3125,88.34750557,2.33,2.12,1.259,0
22-10-2022 06:00,3.55250001,2.940000057,88.37000275,2.833333333,2.171,1.258,42.529
22-10-2022 07:00,4.177500069,3.514999986,88.42250061,3.62,2.334,1.256,160.611
22-10-2022 08:00,4.644999981,4.017500043,88.57500267,4.288,2.528,1.255,254.698
22-10-2022 09:00,5.342499971,4.702499986,88.6550045,4.94,2.87,1.252,315.454
22-10-2022 10:00,5.902499914,5.2924999,88.67749786,5.655,3.318,1.249,338.679
22-10-2022 11:00,7.717499971,7.125,88.61999893,7.36,3.817,1.245,322.748
22-10-2022 12:00,8.447499871,7.845000148,89.02999878,8.08,4.135,1.243,268.824
22-10-2022 13:00,12.15249991,11.6099999,88.73750114,12.0325,4.065,1.242,180.456
22-10-2022 14:00,10.7025001,10.12500012,89.16750336,11.5925,3.771,1.242,63.841
22-10-2022 15:00,6.6875,6.059999943,89.8975029,7.2175,3.477,1.243,0.042
22-10-2022 16:00,4.715000033,4.092499971,89.26749992,4.795,3.426,1.244,0
22-10-2022 17:00,3.694999993,3.0625,88.85750389,3.4525,3.45,1.244,0
22-10-2022 18:00,3.497500002,2.860000014,88.52999878,2,3.46,1.244,0
22-10-2022 19:00,3.515000045,2.875,88.37999916,2.89,3.457,1.244,0
22-10-2022 20:00,3.692500055,3.044999957,88.23500443,3.06,3.457,1.244,0
22-10-2022 21:00,3.680000067,3.059999943,88.21333313,3.04,3.448,1.245,0
22-10-2022 22:00,4.185000062,3.565000057,88.23250389,3.515,3.313,1.246,0
22-10-2022 23:00,4.712500095,4.074999928,88.18000412,4.1725,2.94,1.248,0
23-10-2022 00:00,4.61500001,3.985000014,88.20750809,4.53,2.4,1.251,0
23-10-2022 01:00,4.912500024,4.297500014,88.25500298,4.8725,1.816,1.254,0
23-10-2022 02:00,4.767499924,4.125,88.14500237,4.9075,1.309,1.257,0
23-10-2022 03:00,4.127499938,3.5,87.99500275,4.1225,0.88,1.259,0
23-10-2022 04:00,2.952499986,2.315000027,87.76249886,2.788,0.536,1.261,0
23-10-2022 05:00,2.372500002,1.732499987,87.68500137,1.875,0.212,1.263,0
23-10-2022 06:00,1.892500043,1.247499973,87.47500038,1.3125,0.059,1.264,36.48
23-10-2022 07:00,1.670000017,1,87.26000595,0.955,0.538,1.264,152.672
23-10-2022 08:00,1.590000033,0.954999998,87.25250435,0.9,1.481,1.261,246.715
23-10-2022 09:00,2.943333308,2.289999962,87.25,2.235,2.655,1.256,307.424
23-10-2022 10:00,3.964999974,3.345000029,87.33000183,3.436666667,3.777,1.251,330.582
23-10-2022 11:00,7.824999928,7.232499957,87.44000053,7.2325,4.396,1.248,314.748
23-10-2022 12:00,10.09750032,9.532500029,87.81750107,9.97,4.492,1.247,260.808
23-10-2022 13:00,11.82999992,11.24999976,88.24750137,12.0625,4.094,1.249,172.516
23-10-2022 14:00,8.325000167,7.749999881,88.71249962,9.94,3.254,1.252,56.375
23-10-2022 15:00,5.877499938,5.25,88.80000305,6.2325,2.394,1.256,0.001
23-10-2022 16:00,4.724999905,4.107499957,88.00249672,4.6875,1.701,1.261,0
23-10-2022 17:00,3.449999928,2.815000057,87.64250183,3.205,0.89,1.265,0
23-10-2022 18:00,2.333333294,1.726666609,87.17666626,1.92,0.505,1.268,0
23-10-2022 19:00,1.207500011,0.564999998,86.9525013,0.75,0.258,1.271,0
23-10-2022 20:00,0.044999998,-0.624999998,86.61250305,-0.265,-0.136,1.272,0
23-10-2022 21:00,-0.889999986,-1.544999987,86.28250313,-1.2525,-0.547,1.274,0
23-10-2022 22:00,-1.664999992,-2.345000029,86.20999908,-2.0775,-1.253,1.277,0
23-10-2022 23:00,-1.605000019,-2.279999971,86.00750542,-2.2475,-1.412,1.278,0
24-10-2022 00:00,-1.640000045,-2.3125,85.93000412,-2.36,-1.46,1.279,0
24-10-2022 01:00,-2.320000052,-2.982499957,85.63000107,-2.905,-1.791,1.28,0
24-10-2022 02:00,-2.63499999,-3.315000057,85.66000557,-3.395,-1.461,1.28,0
24-10-2022 03:00,-2.61500001,-3.279999971,85.55750084,-3.44,-1.045,1.28,0
24-10-2022 04:00,-2.846666654,-3.519999981,85.4399999,-3.7025,-1.109,1.279,0
24-10-2022 05:00,-3.190000057,-3.862500072,85.4050045,-4.02,-1.542,1.279,0
24-10-2022 06:00,-3.180000067,-3.845000029,85.37000656,-4.04,-1.79,1.279,30.907
24-10-2022 07:00,-3.042499959,-3.717499971,85.41500282,-3.94,-0.799,1.278,144.797
24-10-2022 08:00,-2.710000038,-3.392500043,85.50250053,-3.643333333,0.268,1.277,238.777
24-10-2022 09:00,-1.947499961,-2.610000014,85.71250153,-2.935,1.064,1.274,299.424
24-10-2022 10:00,-0.695000015,-1.345000014,86.03750038,-1.6725,1.832,1.27,322.616
24-10-2022 11:00,1.032499991,0.387500002,86.32249832,-0.0325,2.155,1.268,306.748
24-10-2022 12:00,2.973333359,2.373333295,86.71333313,1.985,1.872,1.268,252.901
24-10-2022 13:00,4.017500162,3.392500043,87.13250542,3.545,1.173,1.267,164.627
24-10-2022 14:00,3.892499983,3.285000086,87.41749954,3.8625,0.483,1.268,49.372
24-10-2022 15:00,3.353333394,2.726666609,87.25666555,3.1875,-0.125,1.268,0
24-10-2022 16:00,1.020000007,0.357499988,86.67750549,0.936666667,-0.512,1.269,0
24-10-2022 17:00,-1.325000018,-2,86.40500069,-1.2775,-0.699,1.27,0
24-10-2022 18:00,-1.270000011,-1.940000027,86.36250305,-1.735,-0.708,1.271,0
24-10-2022 19:00,-0.760000005,-1.425000012,86.20750237,-1.425,-0.534,1.271,0
24-10-2022 20:00,-0.49750001,-1.155000001,86.21999931,-0.89,-0.253,1.271,0
24-10-2022 21:00,-0.262499999,-0.939999998,86.24250031,-0.97,-0.003,1.27,0
24-10-2022 22:00,-0.06,-0.717500001,86.27500153,-0.7175,0.444,1.268,0
24-10-2022 23:00,0.092499999,-0.575000003,86.34000206,-0.56,0.865,1.266,0
25-10-2022 00:00,0.2775,-0.362499997,86.37500191,-0.3925,1.164,1.263,0
25-10-2022 01:00,0.517500006,-0.122499999,86.45750237,-0.155,1.679,1.262,0
25-10-2022 02:00,0.583333333,-0.079999998,86.47666677,-0.105,1.946,1.261,0
25-10-2022 03:00,0.5075,-0.137499997,86.47500229,-0.19,2.206,1.26,0
25-10-2022 04:00,0.5625,-0.074999998,86.59499931,-0.12,2.256,1.26,0
25-10-2022 05:00,0.790000007,0.139999998,86.68250275,0.06,2.218,1.26,0
25-10-2022 06:00,1.287499994,0.625,86.81500435,0.5,2.137,1.26,25.819
25-10-2022 07:00,2.060000002,1.4375,86.98500252,1.3125,2.245,1.261,136.984
25-10-2022 08:00,2.262499988,1.620000005,87.10000038,1.575,2.526,1.26,230.871
25-10-2022 09:00,2.512499988,1.875,87.31750298,1.79,2.863,1.259,291.516
25-10-2022 10:00,3.504999995,2.862500072,87.59750557,2.72,3.194,1.257,314.678
25-10-2022 11:00,4.394999862,3.764999986,87.82499886,3.7025,3.441,1.256,298.839
25-10-2022 12:00,4.430000146,3.793333371,87.87667084,3.735,3.423,1.255,244.964
25-10-2022 13:00,4.757500052,4.139999986,88.13249969,4.2975,2.698,1.255,156.814
25-10-2022 14:00,5.812499881,5.2075001,88.30750465,5.226666667,1.321,1.255,42.857
25-10-2022 15:00,5.707499981,5.077499986,88.38750076,5.15,0.738,1.255,0
25-10-2022 16:00,4.270000041,3.622499943,88.04249954,4.14,0.793,1.256,0
25-10-2022 17:00,1.846249968,1.198750012,87.9075079,1.8425,0.823,1.256,0
25-10-2022 18:00,0.889999986,0.217499999,87.70500183,0.61,0.767,1.255,0
25-10-2022 19:00,0.797499999,0.172499998,87.5474987,0.336666667,0.898,1.255,0
25-10-2022 20:00,0.515000001,-0.14,87.37250137,0.098333333,0.887,1.255,0
25-10-2022 21:00,0.51250001,-0.14,87.37250328,-0.14,1.23,1.254,0
25-10-2022 22:00,0.984999985,0.327499999,87.42500305,0.25,1.64,1.253,0
25-10-2022 23:00,1.336666703,0.686666667,87.4266688,0.64,1.914,1.253,0
26-10-2022 00:00,1.712499976,1.077500001,87.54000282,1.0775,2.189,1.252,0
26-10-2022 01:00,2.017500013,1.37499997,87.58499718,1.313333333,2.345,1.252,0
26-10-2022 02:00,2.267499983,1.622500002,87.69000053,1.53,2.158,1.252,0
26-10-2022 03:00,2.432500064,1.794999957,87.76250267,1.735,1.712,1.253,0
26-10-2022 04:00,2.472500026,1.844999969,87.85000038,1.81,1.321,1.253,0
26-10-2022 05:00,2.55249995,1.925000042,87.91500282,1.895,0.736,1.253,0
26-10-2022 06:00,2.622499943,2,87.98500252,1.97,0.288,1.253,21.207
26-10-2022 07:00,2.645000041,2.014999986,88.02250099,2.0175,1.182,1.255,129.203
26-10-2022 08:00,2.757500052,2.107499957,88.09999847,2.265,2.047,1.255,223.041
26-10-2022 09:00,3.073333343,2.440000057,88.1666743,2.47,2.761,1.253,283.641
26-10-2022 10:00,3.652500033,2.997499943,88.3350029,3.235,3.364,1.25,306.769
26-10-2022 11:00,4.852500081,4.232499957,88.43750191,4.61,3.726,1.249,290.935
26-10-2022 12:00,6.939999938,6.345000029,88.72499847,6.52,3.755,1.249,237.151
26-10-2022 13:00,7.469999949,6.876666705,88.84333547,7.2175,3.385,1.25,149.033
26-10-2022 14:00,5.345000029,4.717499971,88.95249748,5.5325,2.69,1.252,36.827
26-10-2022 15:00,4.957499981,4.330000043,89.15750122,4.6725,2.279,1.255,0
26-10-2022 16:00,4.657500029,4.047500014,88.78250504,4.435,2.07,1.258,0
26-10-2022 17:00,2.944999993,2.3125,88.48249817,2.92,1.681,1.259,0
26-10-2022 18:00,1.435000017,0.797499999,88.18499947,1.44,1.357,1.261,0
26-10-2022 19:00,0.345000002,-0.312500001,87.95750046,3.1925,1.232,1.262,0
26-10-2022 20:00,-0.226666669,-0.896666666,87.78999583,4.945,1.215,1.264,0
26-10-2022 21:00,-0.579999983,-1.25,87.55000305,6.6975,1.206,1.265,0
26-10-2022 22:00,-0.780000001,-1.440000027,87.52249908,8.45,1.073,1.266,0
26-10-2022 23:00,-0.837500006,-1.484999985,87.41500282,10.2025,1.107,1.265,0
27-10-2022 00:00,-0.354999997,-1.017499998,87.49250412,11.955,1.156,1.265,0
27-10-2022 01:00,0.0225,-0.625,87.5150013,13.7075,1.289,1.264,0
27-10-2022 02:00,0.33499999,-0.297499999,87.58250046,15.46,1.517,1.262,0
27-10-2022 03:00,0.219999999,-0.4375,87.51749802,17.2125,1.655,1.262,0
27-10-2022 04:00,0.42499999,-0.217499999,87.6400032,18.965,1.656,1.262,0
27-10-2022 05:00,0.587500006,-0.059999999,87.65000343,20.7175,1.538,1.262,0
27-10-2022 06:00,0.695000008,0.047499999,87.74750137,22.47,1.54,1.26,17.07
27-10-2022 07:00,1.190000017,0.563333333,87.93333689,11.7175,2.03,1.258,121.484
27-10-2022 08:00,1.709999979,1.0625,88.0549984,5.29,2.765,1.255,215.26
27-10-2022 09:00,2.237500012,1.627499998,88.23750496,4.2025,3.381,1.252,275.766
27-10-2022 10:00,2.82249999,2.1875,88.42499924,4.143333333,3.77,1.249,298.928
27-10-2022 11:00,3.780000091,3.154999971,88.64750481,4.6875,4.018,1.247,283.089
27-10-2022 12:00,4.310000062,3.672500014,88.79000282,4.575,4.091,1.245,229.339
27-10-2022 13:00,4.997499943,4.375,89.01250458,4.9225,4.156,1.243,141.331
27-10-2022 14:00,5.289999962,4.6875,89.15250206,5.08,4.142,1.243,31.273
27-10-2022 15:00,5.420000076,4.8125,89.21249962,5.265,4.415,1.242,0
27-10-2022 16:00,5.042500019,4.422500014,89.29249954,4.9075,4.207,1.243,0
27-10-2022 17:00,4.92749989,4.294999957,89.34000206,4.686666667,3.49,1.244,0
27-10-2022 18:00,4.886666775,4.25,89.38000234,4.59,2.92,1.247,0
27-10-2022 19:00,4.860000014,4.235000014,89.40999985,4.515,2.506,1.25,0
27-10-2022 20:00,4.850000024,4.220000029,89.47750092,4.53,2.591,1.253,0
27-10-2022 21:00,4.627500057,4.014999986,89.42500114,4.25,2.278,1.256,0
27-10-2022 22:00,4.063333432,3.460000038,89.30667114,3.75,2.049,1.257,0
27-10-2022 23:00,3.895000041,3.264999986,89.42000389,3.485,2.021,1.257,0
28-10-2022 00:00,3.830000043,3.202499986,89.31000328,3.376666667,2.143,1.257,0
28-10-2022 01:00,3.415000021,2.782500029,89.23500824,3.02,2.248,1.256,0
28-10-2022 02:00,3.085000038,2.452499986,89.11500168,2.765,2.691,1.253,0
28-10-2022 03:00,2.699999988,2.077499986,89.04250145,2.36,3.464,1.248,0
28-10-2022 04:00,2.547499955,1.925000012,89.07250404,2.09,3.921,1.245,0
28-10-2022 05:00,2.579999924,1.940000057,89.00999959,2.09,3.926,1.244,0
28-10-2022 06:00,2.572499931,1.940000027,89.00499916,2.06,3.759,1.245,13.401
28-10-2022 07:00,2.784999967,2.137499928,89.01250458,2.25,3.76,1.245,113.828
28-10-2022 08:00,2.832499981,2.217499971,89.14249992,2.312,4.136,1.244,207.527
28-10-2022 09:00,3.527499974,2.889999986,89.25,2.92,4.873,1.239,268.016
28-10-2022 10:00,4.807500005,4.172500014,89.48000526,4.1725,5.682,1.235,291.144
28-10-2022 11:00,6.845000029,6.217499971,89.79000092,5.896666667,6.371,1.231,275.31
28-10-2022 12:00,8.869999647,8.247499943,89.96250343,7.78,6.749,1.228,221.62
28-10-2022 13:00,10.23333327,9.623333295,90.22000122,9.295,6.859,1.225,133.674
28-10-2022 14:00,9.999999762,9.424999952,90.54250336,7.155,6.602,1.225,26.199
28-10-2022 15:00,9.5400002,8.9375,90.64500427,9.235,6.113,1.229,0
28-10-2022 16:00,8.439999898,7.856666565,90.63333639,8.22,5.586,1.233,0
28-10-2022 17:00,6.899999976,6.279999971,90.49750328,6.5475,5.339,1.235,0
28-10-2022 18:00,5.616666635,5.00333341,90.38333639,5.2975,5.008,1.237,0
28-10-2022 19:00,5.157500029,4.532500029,90.26000595,4.69,4.885,1.238,0
28-10-2022 20:00,4.424999833,3.794999957,90.06750298,4.03,4.834,1.237,0
28-10-2022 21:00,3.892499983,3.25,89.91000366,3.4375,4.656,1.237,0
28-10-2022 22:00,3.655000031,3.044999957,89.82250214,3.1725,4.552,1.237,0
28-10-2022 23:00,3.537499964,2.910000086,89.75749969,3.04,4.46,1.236,0
29-10-2022 00:00,3.110000014,2.467499971,89.5225029,2.8275,4.457,1.235,0
29-10-2022 01:00,1.930000007,1.295000002,89.16500092,1.7975,4.354,1.234,0
29-10-2022 02:00,0.795000002,0.1725,88.97500229,0.595,4.379,1.231,0
29-10-2022 03:00,0.523333341,-0.123333332,89.00999705,0.03,4.551,1.227,0
29-10-2022 04:00,1.022500008,0.374999999,89.04000473,0.4225,4.955,1.222,0
29-10-2022 05:00,2.059999973,1.4375,89.22500038,1.345,5.498,1.216,0
29-10-2022 06:00,3.232500017,2.577499986,89.30249786,2.47,6.018,1.211,10.2
29-10-2022 07:00,4.160000086,3.532500029,89.58500099,3.4525,6.276,1.208,106.241
29-10-2022 08:00,5.340000033,4.702499986,89.78500366,4.603333333,6.141,1.208,199.854
29-10-2022 09:00,6.387499928,5.767500043,90.0625,5.7,5.936,1.21,260.299
29-10-2022 10:00,7.247499943,6.642500043,90.26499939,6.5,5.958,1.211,283.394
29-10-2022 11:00,8.182500243,7.5625,90.45000076,7.293333333,5.904,1.213,267.622
29-10-2022 12:00,8.339999914,7.732499957,90.70499992,7.81,5.556,1.217,213.932
29-10-2022 13:00,9.097499847,8.497500062,90.86000252,8.25,5.319,1.22,126.063
29-10-2022 14:00,8.669999599,8.060000181,90.80500031,8.3275,5.058,1.223,21.604
29-10-2022 15:00,8.130000114,7.529999971,90.94499969,7.67,4.688,1.227,0
29-10-2022 16:00,7.340000153,6.720000029,90.68500137,6.9075,4.349,1.231,0
29-10-2022 17:00,6.002499938,5.360000014,90.54000282,5.58,3.929,1.235,0
29-10-2022 18:00,5.372500062,4.764999986,90.42750168,4.875,3.451,1.239,0
29-10-2022 19:00,4.9375,4.3125,90.14000511,4.4225,2.962,1.243,0
29-10-2022 20:00,4.412500024,3.782500029,89.89500237,4,2.561,1.247,0
29-10-2022 21:00,3.6875,3.0625,89.69000244,3.2975,2.242,1.25,0
29-10-2022 22:00,3.435000002,2.797500014,89.49250221,2.8925,1.908,1.253,0
29-10-2022 23:00,3.097499967,2.455000043,89.37250519,2.5475,1.667,1.255,0
30-10-2022 00:00,2.420000017,1.780000001,89.07999992,2.05,1.646,1.256,0
30-10-2022 01:00,1.880000035,1.25333337,88.98999786,1.36,1.689,1.256,0
30-10-2022 02:00,2.537499964,1.892500013,88.99125481,1.865714286,1.585,1.257,0
30-10-2022 03:00,2.88499999,2.264999986,88.90250587,2.205,1.41,1.258,0
30-10-2022 04:00,2.512500048,1.902499944,88.79500198,1.27,1.423,1.259,0
30-10-2022 05:00,1.959999979,1.344999999,88.70750427,1.3925,1.363,1.26,0
30-10-2022 06:00,1.984999985,1.347500026,88.63500023,1.42,1.239,1.261,7.45
30-10-2022 07:00,1.949999988,1.294999957,88.57999992,1.2,1.485,1.261,98.718
30-10-2022 08:00,3.339999974,2.720000029,88.77250099,2.2175,2.203,1.259,192.245
30-10-2022 09:00,4.55250001,3.919999957,88.9375,3.5175,3.14,1.256,252.642
30-10-2022 10:00,5.469999949,4.829999924,89.1166687,4.64,3.961,1.252,275.769
30-10-2022 11:00,6.570000052,5.952499986,89.2875042,5.9375,4.454,1.25,259.951
30-10-2022 12:00,7.4375,6.827499986,89.43249893,6.9675,4.541,1.249,206.338
30-10-2022 13:00,6.817500114,6.205000043,89.4750042,6.5625,4.129,1.25,118.541
30-10-2022 14:00,6.462499976,5.830000043,89.64500809,6.075,3.257,1.253,17.472
30-10-2022 15:00,6.152499914,5.529999971,89.50250244,5.7825,2.599,1.258,0
30-10-2022 16:00,5.002500057,4.375,89.27750397,4.655,2.048,1.261,0
30-10-2022 17:00,3.515000045,2.904999971,89.12500191,3.19,1.631,1.264,0
30-10-2022 18:00,2.457499981,1.827499986,88.94000053,2.19,1.37,1.266,0
30-10-2022 19:00,1.799999982,1.154999986,88.70499992,1.515,0.833,1.268,0
30-10-2022 20:00,0.725000001,0.08,88.39500237,0.5775,0.602,1.27,0
30-10-2022 21:00,0.163333337,-0.479999999,88.26333364,-0.295,0.529,1.271,0
30-10-2022 22:00,-0.700000003,-1.357499987,87.98500443,-1.185,0.131,1.272,0
30-10-2022 23:00,-1.075000018,-1.717500001,87.89500046,-1.7175,-0.076,1.273,0
31-10-2022 00:00,-1.355000019,-2.032499999,87.73750305,-2,0.159,1.273,0
31-10-2022 01:00,-1.627499998,-2.279999971,87.69000053,-2.08,-0.01,1.273,0
31-10-2022 02:00,-1.920000046,-2.577499986,87.49000168,-2.25,-0.391,1.274,0
31-10-2022 03:00,-2.297499955,-2.955000043,87.42499924,-2.83,-0.409,1.275,0
31-10-2022 04:00,-2.227499962,-2.860000014,87.28250122,-2.155,-0.459,1.276,0
31-10-2022 05:00,-2.872499943,-3.544999957,87.05249786,-3.396666667,-0.353,1.276,0
31-10-2022 06:00,-3.492499948,-4.142500043,86.77250099,-3.94,-0.665,1.275,5.154
31-10-2022 07:00,-3.970000029,-4.654999971,86.81750488,-4.53,-0.082,1.274,91.256
31-10-2022 08:00,-3.49666667,-4.170000076,87.00999959,-4.2675,0.785,1.27,184.728
31-10-2022 09:00,-2.432499945,-3.095000029,87.15999985,-2.28,1.557,1.266,245.063
31-10-2022 10:00,-0.617500007,-1.262499958,87.66000366,-0.9825,2.272,1.261,268.144
31-10-2022 11:00,0.869999985,0.229999999,87.99000295,0.375,2.732,1.257,252.387
31-10-2022 12:00,2.42749995,1.81249997,88.47250175,1.655,3.025,1.253,198.824
31-10-2022 13:00,3.037500024,2.392500043,88.72750092,2.375,3.164,1.25,111.089
31-10-2022 14:00,3.095000029,2.470000029,88.90999985,2.545,3.15,1.248,13.806
31-10-2022 15:00,2.82249999,2.1875,89.02000427,2.41,3.065,1.248,0
31-10-2022 16:00,2.317499995,1.685000002,89.06750298,1.955,3.047,1.249,0
31-10-2022 17:00,2.292499959,1.670000017,89.08750153,1.735,2.857,1.252,0
31-10-2022 18:00,1.893333316,1.270000021,88.91666667,1.47,2.52,1.255,0
31-10-2022 19:00,1.729999989,1.092500001,88.96000099,1.1575,2.08,1.257,0
31-10-2022 20:00,0.972499996,0.327500001,88.7800045,0.856666667,1.613,1.26,0
31-10-2022 21:00,0.922499999,0.247500001,89.00750542,1.103333333,1.519,1.262,0
